"Path","LineNumber","SourceText","Category","Priority","SuggestedKey","Module","Status"
"Services/AudioJoinWorkflowService.cs","71","当前素材参数不完全一致，或当前流程需要统一采样率 / 声道布局，本次已回退为兼容音频转码。","ServiceUserMessage","P0","merge.audioJoinWorkflowService.line71.message","merge","Pending"
"Services/AudioJoinWorkflowService.cs","90","当前素材与目标输出兼容，已优先复用原始音频流。","ServiceUserMessage","P0","merge.audioJoinWorkflowService.line90.message","merge","Pending"
"Services/AudioJoinWorkflowService.cs","95","当前素材无法完整复用原始音频流，本次已自动回退为兼容音频转码。","ServiceUserMessage","P0","merge.audioJoinWorkflowService.line95.message","merge","Pending"
"Services/AudioJoinWorkflowService.cs","294","不支持的音频拼接输出格式。","ServiceUserMessage","P0","merge.audioJoinWorkflowService.error.error","merge","Pending"
"Services/AudioVideoComposeWorkflowService.cs","47","当前音视频合成缺少有效的目标时长。","ServiceUserMessage","P0","merge.audioVideoComposeWorkflowService.error.error","merge","Pending"
"Services/AudioVideoComposeWorkflowService.cs","77","当前流程无法完整复用原始视频流，本次将回退为兼容转码。","ServiceUserMessage","P0","merge.audioVideoComposeWorkflowService.line77.message","merge","Pending"
"Services/AudioVideoComposeWorkflowService.cs","93","当前素材与目标输出兼容，已优先复用原始视频流。","ServiceUserMessage","P0","merge.audioVideoComposeWorkflowService.line93.message","merge","Pending"
"Services/AudioVideoComposeWorkflowService.cs","98","当前流程无法完整复用原始视频流，本次已自动回退为兼容转码。","ServiceUserMessage","P0","merge.audioVideoComposeWorkflowService.line98.message","merge","Pending"
"Services/AudioVideoComposeWorkflowService.cs","121","GPU 编码失败，已自动回退为 CPU 重试一次。","ServiceUserMessage","P0","merge.audioVideoComposeWorkflowService.line121.message","merge","Pending"
"Services/AudioVideoComposeWorkflowService.cs","387","不支持的音视频合成输出格式。","ServiceUserMessage","P0","merge.audioVideoComposeWorkflowService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","40","{trackItem.SourceName} 不包含可拼接的视频流。","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","45","无法读取 {trackItem.SourceName} 的分辨率信息。","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","51","无法读取 {trackItem.SourceName} 的时长信息。","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","93","{trackItem.SourceName} 不包含可拼接的音频流。","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","99","无法读取 {trackItem.SourceName} 的时长信息。","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","104","无法读取 {trackItem.SourceName} 的采样率信息。","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","140","{videoTrackItem.SourceName} 不包含可用于合成的视频流。","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","145","{audioTrackItem.SourceName} 不包含可用于合成的音频流。","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","151","无法读取 {videoTrackItem.SourceName} 的时长信息。","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","157","无法读取 {audioTrackItem.SourceName} 的时长信息。","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.error.error","merge","Pending"
"Services/MergeMediaAnalysisService.cs","217","读取合并素材时长失败：{sourcePath}","ServiceUserMessage","P0","merge.mergeMediaAnalysisService.log.log","merge","Pending"
"Services/VideoJoinWorkflowService.cs","52","当前没有可用于拼接的视频片段。","ServiceUserMessage","P0","merge.videoJoinWorkflowService.error.error","merge","Pending"
"Services/VideoJoinWorkflowService.cs","82","当前素材参数不完全一致，或当前流程需要统一分辨率 / 帧率 / 音频参数，本次已回退为兼容转码。","ServiceUserMessage","P0","merge.videoJoinWorkflowService.line82.message","merge","Pending"
"Services/VideoJoinWorkflowService.cs","102","当前素材与目标输出兼容，已优先复用原始流。","ServiceUserMessage","P0","merge.videoJoinWorkflowService.line102.message","merge","Pending"
"Services/VideoJoinWorkflowService.cs","107","当前素材无法完整复用原始流，本次已自动回退为兼容转码。","ServiceUserMessage","P0","merge.videoJoinWorkflowService.line107.message","merge","Pending"
"Services/VideoJoinWorkflowService.cs","130","GPU 编码失败，已自动回退为 CPU 重试一次。","ServiceUserMessage","P0","merge.videoJoinWorkflowService.line130.message","merge","Pending"
"Services/VideoJoinWorkflowService.cs","432","不支持的视频拼接输出格式。","ServiceUserMessage","P0","merge.videoJoinWorkflowService.error.error","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","54","音视频合成输出格式已切换为 {value.DisplayName}。","ConfigurationDisplayText","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.label","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","85","默认跟随当前视频素材所在文件夹；设置后，音视频合成结果会统一输出到所选目录。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line85.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","106",")} {AudioVideoComposeResolvedOutputFileName}；若目标目录中已存在同名文件，系统会自动追加序号，避免覆盖原始文件。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line106.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","183","当前暂无可用于混音的音频来源，请先添加带声音的视频或音频素材。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","195","已开启原视频声音混音。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line195.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","196","已开启混音处理；当前导出将继续以导入音频为主。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line196.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","197","已关闭原视频声音混音，导出时仅保留导入音频。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line197.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","210","添加视频或音频素材后，即可根据当前可用音频源开启混音。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line210.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","216","当前已检测到导入音频与视频原声，可按需开启混音并分别调整两路音量。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line216.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","221","当前已有导入音频；若源视频不含原声，导出时将仅保留导入音频。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line221.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","224","当前视频检测到可用原声；添加导入音频后可与原声一起参与混音。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line224.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","258","已关闭导入音频淡入。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","258","已启用导入音频淡入。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","285","已启用导入音频淡出。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","285","已关闭导入音频淡出。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","311","添加完整的 1 个视频和 1 个音频后，淡入和淡出秒数会自动限制在目标输出时长之内。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line311.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","314","当前目标输出时长为 {FormatDuration(duration)}；淡入和淡出秒数都会自动限制在这个范围内。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line314.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","324","请在音视频合成模式下分别放入 1 个视频和 1 个音频。再次添加同类型素材时，会自动替换当前轨道内容。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line324.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","328","当前视频 {FormatDuration(videoDuration)}，音频 {FormatDuration(audioDuration)}，请选择以哪一轨作为长度预设。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line328.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","329","当前视频 {FormatDuration(videoDuration)}，音频 {FormatDuration(audioDuration)}，两者时长已自然对齐。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line329.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","339","音视频合成模式不提供精细时间轴，只围绕单视频 + 单音频做智能对齐和导出。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line339.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","344","当前无需额外裁剪或补齐，导出时会直接使用原视频画面并对齐导入音频。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line344.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","350","当前以视频为准：导入音频会自动裁剪到视频长度。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line350.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","351","当前以视频为准：导入音频会循环补齐到视频长度，最后一轮仅保留满足时长的部分。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line351.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","356","当前以音频为准：视频会自动裁剪到音频长度。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line356.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","360","当前以音频为准：视频会循环延长到音频长度。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line360.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","361","当前以音频为准：视频会冻结最后一帧延长到音频长度。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line361.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","381","从素材列表添加 1 个视频后，这里会负责画面输出和原视频声音混音。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line381.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","385","当前视频包含可用原声，可按需与导入音频混合输出。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line385.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","386","当前视频不包含可用原声，导出时会直接使用导入音频。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line386.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","392","从素材列表添加 1 个音频后，这里会负责配乐、解说等导入音轨处理。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line392.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","393","导入音频可在右侧统一调整音量、淡入、淡出和混音策略。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line393.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","398","原始时长 · {FormatDuration(duration)}","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line398.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","399","原始时长 · --:--:--","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line399.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","404","原始时长 · {FormatDuration(duration)}","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line404.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","405","原始时长 · --:--:--","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line405.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","423","视频轨道只保留 1 个素材，再次添加视频时会自动替换当前视频。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line423.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","428","当前视频将作为唯一画面源参与输出。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line428.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","433","当前视频时长与音频一致，无需额外延长或裁剪。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line433.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","438","当前视频被设为长度预设，画面会完整保留到导出结束。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line438.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","442","当前视频长于音频，导出时会按音频长度自动裁剪视频。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line442.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","444","当前视频短于音频，导出时会循环延长视频直到满足音频时长。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line444.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","445","当前视频短于音频，导出时会冻结最后一帧直到满足音频时长。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line445.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","455","音频轨道只保留 1 个素材，再次添加音频时会自动替换当前音频。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line455.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","460","当前导入音频会作为主要输出音轨参与合成。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line460.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","465","当前音频时长与视频一致，可直接按原始长度参与输出。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line465.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","470","当前音频被设为长度预设，导出时会完整保留到结束。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line470.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","474","当前音频长于视频，导出时会按视频长度自动裁剪导入音频。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line474.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","475","当前音频短于视频，导出时会循环补齐到视频长度，最后一轮仅保留满足时长的部分。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line475.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","510","当前环境暂不支持音视频合成输出。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","515","音视频合成缺少视频素材。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.error.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","517","音视频合成缺少音频素材。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.error.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","521","当前视频轨道素材不可用，请移除后重新添加。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","527","当前音频轨道素材不可用，请移除后重新添加。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","538","音视频合成","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line538.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","538","正在检查音视频素材并准备合成参数...","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line538.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","539","正在检查音视频素材并准备合成参数...","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","552","正在准备 FFmpeg 运行时...","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","555","FFmpeg 已就绪，正在合成音视频：{FormatDuration(request.OutputDuration)}","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","560","GPU 编码失败，已自动回退为 CPU 重试一次。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","574","已取消音视频合成任务。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line574.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","576","音视频合成失败：{ExtractFriendlyVideoJoinFailureMessage(result)}","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line576.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","581","已取消音视频合成任务。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","585","音视频合成任务执行失败：{exception.Message}","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","586","执行音视频合成任务时发生异常。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line586.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","652","当前开始处理仅适用于音视频合成模式。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line652.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","657","当前合并任务正在进行中。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line657.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","662","当前环境暂不支持音视频合成输出。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line662.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","667","请先向视频轨道添加 1 个有效视频。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line667.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","672","请先向音频轨道添加 1 个有效音频。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line672.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","675","当前音视频合成缺少可处理的素材。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line675.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","684","当前合并任务处理中，若需切换长度预设，请先取消当前任务。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","695","当前视频源素材已失效，无法设为长度预设。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","707","已切换为以视频为准，导入音频会自动匹配到视频长度。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line707.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","708","已将视频设为当前长度预设。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line708.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","717","当前合并任务处理中，若需切换长度预设，请先取消当前任务。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","728","当前音频源素材已失效，无法设为长度预设。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","740","已切换为以音频为准，视频会按当前策略自动匹配到音频长度。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line740.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","741","已将音频设为当前长度预设。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line741.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","754",")}轨道素材。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line754.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","754","{mediaItem.FileName} 已替换当前{(mediaItem.IsVideo ?","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line754.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","755",")}轨道。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line755.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","755","{mediaItem.FileName} 已加入{(mediaItem.IsVideo ?","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line755.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","767","当前合并任务处理中，若需切换长度预设，请先取消当前任务。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","775","请先在音视频合成轨道中添加素材，再切换预设参考。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","789","已切换为以视频为准。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line789.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","790","已切换为以音频为准。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line790.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","802","当前合并任务处理中，若需切换长度预设，请先取消当前任务。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","810","请先在音视频合成轨道中添加素材，再选择预设参考。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","826","已切换为以视频为准，导入音频会自动匹配到视频长度。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line826.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","828","已切换为以音频为准，视频会按当前策略自动匹配到音频长度。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line828.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","830","已将视频设为当前长度预设。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line830.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","832","已将音频设为当前长度预设。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line832.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","845","当前合并任务处理中，若需切换延长策略，请先取消当前任务。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","860","当前视频较短时，将通过循环延长到音频长度。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line860.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","861","当前视频较短时，将冻结最后一帧延长到音频长度。","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line861.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1148","解析音视频合成默认输出目录失败：{videoTrackItem.SourcePath}","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1148.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1158","以视频为准，导入音频已自动裁剪到视频长度","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1158.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1160","以视频为准，导入音频已循环补齐到视频长度","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1160.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1162","以音频为准，视频已自动裁剪到音频长度","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1162.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1165","以音频为准，视频已循环延长到音频长度","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1165.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1167","以音频为准，视频已冻结最后一帧延长到音频长度","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1167.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1168","音视频已按原始时长自然对齐","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1168.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1172","已保留原视频声音混音（原视频 {FormatAudioVideoComposeDecibelText(request.OriginalVideoAudioVolumeDecibels)} / 导入音频 {FormatAudioVideoComposeDecibelText(request.ImportedAudioVolumeDecibels)}）","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1172.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1173","仅使用导入音频（{FormatAudioVideoComposeDecibelText(request.ImportedAudioVolumeDecibels)}）","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1173.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1175","音视频合成完成：{Path.GetFileName(request.OutputPath)}。{strategyText}；输出时长 {FormatDuration(request.OutputDuration)}。{mixText}{fadeText}","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1175.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1187","正在合成音视频，FFmpeg 正在返回实时进度...","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1194","正在合成音视频：{percentText}（{FormatDuration(processedDuration)} / {FormatDuration(totalDuration)}）","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1194.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1195","正在合成音视频：{percentText}","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1195.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1207","；导入音频淡入 {FormatAudioVideoComposeSeconds(request.ImportedAudioFadeInDuration.TotalSeconds)}，淡出 {FormatAudioVideoComposeSeconds(request.ImportedAudioFadeOutDuration.TotalSeconds)}","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1207.message","merge","Pending"
"ViewModels/MergeViewModel.AudioVideoCompose.cs","1211","；导入音频淡入 {FormatAudioVideoComposeSeconds(request.ImportedAudioFadeInDuration.TotalSeconds)}","ViewModelMessage","P0","merge.mergeViewModelAudioVideoCompose.line1211.message","merge","Pending"
